"","MSSubClass120","MSSubClass150","MSSubClass160","MSSubClass180","MSSubClass190","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyNone","AlleyPave","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual1","OverallQual10","OverallQual2","OverallQual3","OverallQual4","OverallQual5","OverallQual6","OverallQual7","OverallQual8","OverallQual9","OverallCond1","OverallCond2","OverallCond3","OverallCond4","OverallCond5","OverallCond6","OverallCond7","OverallCond8","OverallCond9","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTarGrv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWdSdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrkCmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWdSdng","Exterior2ndWdShng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDriveN","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureNone","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice","TotalSF"
"2205",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,9.13356731317027,0,1,0.693147180559945,0,0,1,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1938,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.78558764500793,6.78558764500793,0,1,0,0,0,0,3,0,1,0,0.693147180559945,0,0,0,6.83840520084734,6.09356977004514,0,7.22620901010067,0,0,1,0,3,0.693147180559945,3,1.94591014905531,7,0,0,0,0,0,0,0,0.693147180559945,0,1938,1,1,225,3,3,0,0,1,4.17438726989564,0,0,0,4.61512051684126,0,0,0,0,1,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.722677516468
"2206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,8.9621353900666,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,1951,1951,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,4.48863636973214,1.38629436111989,1.09861228866811,0,0,1,0,0,0,3,3,0.693147180559945,3,6.21660610108486,0.693147180559945,0,6.38350663488401,6.99576615630485,0,1,0,0,0,0,2,0.693147180559945,0,0.693147180559945,0,0,0,0,6.99576615630485,0,0,6.99576615630485,0,0.693147180559945,1,0,2,0.693147180559945,3,1.79175946922805,7,1,3,0,1,0,0,0,0,0,1951,3,1,344,3,3,0,0,1,4.20469261939097,4.66343909411207,0,0,5.40267738187228,0,0,1.38629436111989,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.68845535654994
"2207",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,100,9.17688699571696,0,1,0,1,0,1,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1935,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,3.71357206670431,1.38629436111989,1.38629436111989,0,0,1,0,0,0,3,2,0.693147180559945,2,5.35185813347607,0.693147180559945,0,5.98896141688986,6.4118182677099,0,1,0,0,0,0,3,0,1,0,0,0,0,1,6.89162589705225,6.79234442747081,0,7.53583046279837,0,0,1,1,4,0.693147180559945,3,2.30258509299405,7,2,4,0,0,0,0,0,0.693147180559945,0,1935,3,2,786,2,3,0,0,1,0,0,5.33753807970132,0,0,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0.693147180559945,0,0,0,0,7.81681996576455
"2208",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,70,9.42488707606487,0,1,0,1,0,0,0,0,1,0.693147180559945,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1950,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.38629436111989,1.6094379124341,0,1,0,0,0,0,3,4,0.693147180559945,6,6.07764224334903,0.693147180559945,0,5.98645200528444,6.72503364216684,0,1,0,0,0,0,5,0,1,0,0,0,0,1,7.10578612948127,6.8501261661455,0,7.67878899819915,1,0,2,1,3,0.693147180559945,4,2.19722457733622,7,2,3,0,1,0,0,0,0,0,1994,3,2,506,3,3,0,0,1,0,4.57471097850338,0,0,0,0,0,0,0,1,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.00436556497957
"2209",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,10.1686939282227,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,1956,1956,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,1,0,0,0,3,3,0.693147180559945,3,7.0184017990692,0.693147180559945,0,6.6631326959908,7.54908271081229,0,1,0,0,0,0,5,0,1,0.693147180559945,0,0,0,0,7.54908271081229,0,0,7.54908271081229,0,0,2,1,3,0.693147180559945,3,2.07944154167984,7,2,3,0,1,0,0,0,0,0,1956,1,2,484,3,3,0,0,1,0,3.95124371858143,5.41610040220442,0,0,0,0,1.38629436111989,0,1,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.2419665602318
"2210",0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,24,7.539027055824,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1980,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,1,0,0,0,0,4,3,0.693147180559945,6,5.90536184805457,0.693147180559945,0,5.01727983681492,6.24804287450843,0,1,0,0,0,0,3,0,1,0,0,0,0,1,6.24804287450843,6.24804287450843,0,6.94022246911964,0,0,1,0,2,0.693147180559945,3,1.79175946922805,7,1,3,0,0,0,0,0,0.693147180559945,0,1980,1,2,462,3,3,0,0,1,5.36597601502185,0,0,0,0,0,0,1.6094379124341,0,1,0,0,0,0,12,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.34536484041687
"2211",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,50,8.8538082749772,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1926,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.38629436111989,1.6094379124341,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,3,5.7037824746562,1.94591014905531,3.71357206670431,6.32076829425058,6.79682371827486,0,1,0,0,0,0,3,0,1,0,0,0,0,1,6.82437367004309,0,0,6.82437367004309,1,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1926,1,1,195,3,3,0,0.693147180559945,0,0,0,4.76217393479776,0,0,0,0,1.38629436111989,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.50328963067508
"2212",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,60,8.69968140098951,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1940,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,1,0,0,0,0,2,3,0.693147180559945,1,0,0.693147180559945,0,6.58063913728495,6.58063913728495,0,1,0,0,0,0,4,0,1,0,0,0,0,1,6.63463335786169,5.80211837537706,0,6.99484998583307,0,0,1,0,3,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1940,1,1,240,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.50163445788341
"2213",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,58,9.00650913169435,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1930,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,1,0,0,0,0,4,3,0.693147180559945,1,0,0.693147180559945,0,6.66057514983969,6.66057514983969,0,1,0,0,0,0,4,0,1,0.693147180559945,0,0,0,0,6.66057514983969,6.04263283368238,0,7.09090982207998,0,0,1,0,4,0.693147180559945,3,2.07944154167984,7,0,0,0,0,0,0,0,0,0.693147180559945,1930,0,0,0,0,0,0,0,1,0,0,4.57471097850338,0,0,0,0,0,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.59135704669855
"2214",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,75,8.69968140098951,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,1967,1967,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1.09861228866811,1.38629436111989,0,1,0,0,0,0,4,3,1.09861228866811,3,5.55295958492162,0.693147180559945,0,5.90808293816893,6.4377516497364,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.99668148817654,6.33682573114644,0,7.41276401742656,0,0,1,1,3,0.693147180559945,3,2.07944154167984,4,1,1,0,1,0,0,0,0,0,1967,1,1,288,3,3,0,0,1,0,5.19849703126583,0,0,4.61512051684126,0,0,1.38629436111989,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.73236922228439
"2215",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,60,8.9082888855571,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1930,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.25575004175337,6.25575004175337,0,1,0,0,0,0,3,0,1,0.693147180559945,0,0,0,0,6.81673588059497,0,0,6.81673588059497,0,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1934,2,1,360,3,3,0,0,1,0,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.26752542782817
"2216",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,75,9.10509096125709,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,1958,1958,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,5.09375020080676,1.38629436111989,1.38629436111989,0,1,0,0,0,0,3,3,0.693147180559945,5,5.80211837537706,0.693147180559945,0,6.71174039505618,7.04925484125584,0,1,0,0,0,0,4,0,1,0.693147180559945,0,0,0,0,7.04925484125584,6.69084227741856,0,7.57865685059476,0,0,2,0,4,0.693147180559945,3,2.07944154167984,7,0,0,0,1,0,0,0,0,0,1958,3,1,356,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.04141290939305
"2217",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,9.58774888230182,0,1,0,1,0,0,0,0,1,0,0,0.693147180559945,0,1,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1952,1952,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.09861228866811,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,0.693147180559945,0,0.693147180559945,0,0,0,0,6.59850902861452,0,0,6.59850902861452,0,0,1,0,2,0.693147180559945,2,1.6094379124341,7,0,0,0,1,0,0,0,0,0,1952,1,2,487,2,1,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2008,0,0,0,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,6.59850902861452
"2218",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,60,8.57187075270693,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1895,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0.693147180559945,0,0,2,0.693147180559945,1,0,0.693147180559945,0,5.15905529921453,5.15905529921453,0,1,0,0,0,0,5,0.693147180559945,0,0,0,0,0,1,6.71659477352098,6.28599809450886,0,7.21670948670946,0,0,1,0,2,0.693147180559945,3,1.94591014905531,7,0,0,0,0,0,0,0,0.693147180559945,0,1895,1,1,185,2,3,0,0,1,0,4.82028156560504,0,0,0,0,0,0,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.3362856600213
"2219",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,52,8.54694614956558,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1910,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,1,0,0,0,0,3,0.693147180559945,1,0,0.693147180559945,0,5.87773578177964,5.87773578177964,0,1,0,0,0,0,3,0.693147180559945,0,0.693147180559945,0,0,0,0,6.51025834052315,5.93753620508243,0,6.95654544315157,0,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1910,1,1,195,1,2,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.24850407237061
"2220",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,60,9.10509096125709,0.693147180559945,0,0,1,0,0,0,0,1,0.693147180559945,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1920,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,0,0,0.693147180559945,0,2,2,1.09861228866811,1,0,0.693147180559945,0,6.38519439899773,6.38519439899773,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.07073772800249,6.07073772800249,0,6.76272950693188,0,0,1,1,3,0.693147180559945,2,1.79175946922805,5,0,0,0,0,0,0,0,0.693147180559945,0,1920,1,1,216,2,2,0.693147180559945,0,0,0,3.43398720448515,5.08140436498446,0,0,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.2841348061952
